lemma	upos	sense_id	definition
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-83	(becsület)szavát adja (vmire) | ünnepélyesen állítja, hogy igaz, amit mond teljes komolysággal, ünnepélyesen kötelezi magát vmire, megfogad vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-84	Azt a cselekvést végzi, amelyre a főnévi tárgy utal. Vö.: ráad (2).
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-85	felmentést ad vkinek (vmi alól) | felment vkit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-86	garanciát ad; hitelt ad vkinek, vminek; ígéretet ad; kegyelmet ad vkinek | megkegyelmez neki
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-87	kifejezést ad vminek | kifejez vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-88	jó leckét ad vkinek | jól megleckéztet vkit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-89	lökést ad vminek | meglöki
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-90	Áldást ad, áldását adja vkire, vmire | megáld vkit, vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-91	áldását adja vmire | szerencsét kíván vmihez; jóváhagy vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-92	bátorítást ad; beleegyezését adja vmihez | beleegyezik vmibe
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-93	biztosítékot ad | biztosítékul letétbe, zálogba helyez vmely értéket
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-94	elégtételt ad (vkinek) | az okozott erkölcsi v. anyagi kárt jóvá teszi
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-95	engedményt ad | vmely árból enged
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-96	engedélyt ad vmire | engedélyez vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-97	feleletet ad (vkinek) | felel
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-98	Ad vkinek | megfenyít, megbüntet, megver vkit; ellátja a baját.
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-99	Adja még alább, olcsóbban is | nem lesz (mindig) ilyen gőgös, fölényes, követelő, (majd ha megfordul a sorsa, ha rosszabbul megy a dolga).
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-100	Ad vkire, vmire (vmit, vmennyit) | ügyel, ügyet vet vkire, vmire, fontosságot tulajdonít vkinek, vminek, törődik vmivel.
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-101	Kezébe, keze ügyébe, közelébe juttat vkinek vmit.
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-102	Vminek a belsejébe juttat, rátesz, hozzátesz, hozzávegyít vmit
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-103	Vmilyen termést hoz, anyagot, energiát szolgáltat.
ad	VERB	6070ac2c19cad2110a6e71fb@6070ac2c19cad2110a6e71fb-104	Vmely cselekvésével érzékelhetővé tesz, kifejez vmit.
adag	NOUN	6070ac2c19cad2110a6e71fd@6070ac2c19cad2110a6e71fd-0	Vmely fogyasztásra szánt anyagból, főként élelmiszerből, orvosságból egy személyre, csoportra v. állatra jutó, számított v. szokásos rész, ill. vmely megszabott időre szóló, bizonyos mennyiség; porció.
adag	NOUN	6070ac2c19cad2110a6e71fd@6070ac2c19cad2110a6e71fd-1	Ilyen mennyiségű
adag	NOUN	6070ac2c19cad2110a6e71fd@6070ac2c19cad2110a6e71fd-2	(Nyers)anyagot feldolgozó gépi berendezésbe, főként a kohóba v. olvasztókemencébe egyszerre berakott nyersanyag szokásos v. megállapított mennyisége.
adag	NOUN	6070ac2c19cad2110a6e71fd@6070ac2c19cad2110a6e71fd-3	Vmely tulajdonságban bizonyos mérték.
adag	NOUN	6070ac2c19cad2110a6e71fd@6070ac2c19cad2110a6e71fd-4	Ilyen mértékű
adat	NOUN	6070ac2c19cad2110a6e7206@6070ac2c19cad2110a6e7206-0	Vminek megmagyarázására, megvilágítására, jellemzésére v. kiegészítésére közölt tény, részlet; adalék (1).
adat	NOUN	6070ac2c19cad2110a6e7206@6070ac2c19cad2110a6e7206-1	Vmely dologra v. tárgykörre vonatk., ismert, írásban nyilvántartott tény.
adat	NOUN	6070ac2c19cad2110a6e7206@6070ac2c19cad2110a6e7206-2	Vkinek vmely szempontból tekintett körülményei, viszonyai, ill. az ezzel kapcs. tények.
adat	NOUN	6070ac2c19cad2110a6e7206@6070ac2c19cad2110a6e7206-3	Olyan tények ismerete, tudása, amelyek vmely következtetéshez, vminek a megoldásához szükségesek, amelyek vmely eredmény, döntés, határozat létrejöttét elősegítik; vmely tény mint tényszerű bizonyíték.
adat	NOUN	6070ac2c19cad2110a6e7206@6070ac2c19cad2110a6e7206-4	Vmely kísérlet, mérés, vizsgálat eredményeképpen megállapított tény, tétel.
adathalmaz	NOUN	6070ac2c19cad2110a6e7209@6070ac2c19cad2110a6e7209-0	Vmire vonatk. összegyűjtött, de kellően el nem rendezett, nem csoportosított adatok tömege.
adathalmaz	NOUN	6070ac2c19cad2110a6e7209@6070ac2c19cad2110a6e7209-1	Kellően fel nem dolgozott adatokkal telezsúfolt, rendsz. zavaros munka.
adattár	NOUN	6070ac2c19cad2110a6e720c@6070ac2c19cad2110a6e720c-0	Vmely tárgykörre vonatk. rendezett adatok (1, 2) gyűjteménye külön könyvben v. ilyen adatokat közlő rovat vmely tudományos folyóiratban.
adminisztratív	ADJ	6070ac2c19cad2110a6e7217@6070ac2c19cad2110a6e7217-0	A hivatali ügykezeléssel kapcs., vele összefüggő, arra vonatk.
adminisztratív	ADJ	6070ac2c19cad2110a6e7217@6070ac2c19cad2110a6e7217-1	Ügyintézéssel foglalkozó.
adminisztratív	ADJ	6070ac2c19cad2110a6e7217@6070ac2c19cad2110a6e7217-2	Adminisztratív államtitkár | olyan á., aki vmely minisztérium ügyintézését vezeti; állása, megbízása független volt a kormányváltozástól
adminisztratív	ADJ	6070ac2c19cad2110a6e7217@6070ac2c19cad2110a6e7217-3	Közigazgatási (eszközökkel történő).
adminisztráció	NOUN	6070ac2c19cad2110a6e7218@6070ac2c19cad2110a6e7218-0	Vmely hivatal, intézmény ügyeinek intézése; igazgatás, ügyintézés, ügykezelés.
adminisztráció	NOUN	6070ac2c19cad2110a6e7218@6070ac2c19cad2110a6e7218-1	A közügyek intézése, közigazgatás, államigazgatás.
adminisztráció	NOUN	6070ac2c19cad2110a6e7218@6070ac2c19cad2110a6e7218-2	Ennek hivatali szervezete, munkaköre; (köz)igazgatási gépezet.
adminisztráció	NOUN	6070ac2c19cad2110a6e7218@6070ac2c19cad2110a6e7218-3	Vmely intézmény, vállalat irodája, osztálya, ahol az ügyintézés munkáját végzik.
adminisztráció	NOUN	6070ac2c19cad2110a6e7218@6070ac2c19cad2110a6e7218-4	Ennek hivatali személyzete.
adomány	NOUN	6070ac2c19cad2110a6e721f@6070ac2c19cad2110a6e721f-0	Az, amit vki barátságból, nagylelkűségből v. jutalmul ad, ajándékoz vkinek (rendsz. pénz, élelem, ruhanemű stb.); ajándék.
adomány	NOUN	6070ac2c19cad2110a6e721f@6070ac2c19cad2110a6e721f-1	Pénzben v. természetben adott hozzájárulás, támogatás jótékony v. közcélra (pl. rászorulók támogatására, vmely közcélú intézmény, alkotás létesítésére v. fenntartására).
adomány	NOUN	6070ac2c19cad2110a6e721f@6070ac2c19cad2110a6e721f-2	Az a (nemesi) birtok, uradalom, vár stb., amelyet az uralkodó v. vmely hűbérúr ad vkinek jutalmul, ajándékba a neki tett szolgálat(ok)ért; donáció.
adomány	NOUN	6070ac2c19cad2110a6e721f@6070ac2c19cad2110a6e721f-3	Nemes, névtelen, önkéntes adomány; az árvízkárosultaknak szánt adományok. Az iskola rovargyűjteménye X. Y. adománya. Épült, létesült, emeltetett X. Y. adományából | feliratként épületeken, építményeken.
adomány	NOUN	6070ac2c19cad2110a6e721f@6070ac2c19cad2110a6e721f-4	Vele született (értékes) testi v. lelki tulajdonság v. ezek összessége; rátermettség, képesség, tehetség.
adományoz	VERB	6070ac2c19cad2110a6e7224@6070ac2c19cad2110a6e7224-0	Vmely jótékony v. közösségi célra adományul, ajándékba, ingyen ad, ajándékoz, juttat vmit.
adományoz	VERB	6070ac2c19cad2110a6e7224@6070ac2c19cad2110a6e7224-1	Vmit adományoz | jutalomként birtokot juttat, ad, ajándékoz vkinek.
adományoz	VERB	6070ac2c19cad2110a6e7224@6070ac2c19cad2110a6e7224-2	Vmit adományoz vkinek | uralkodó, államfő, kormányzó tanács elismerésként, jutalmul feljogosít vkit vmely cím, rang, kitüntetés viselésére.
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-0	Olyan tárgy, dolog, amelyet vkinek, vminek adtak, adott vki; juttatott.
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-1	A parasztságnak adott föld. Adott jelre | amikor jelet adtak (vminek a véghezvitelére).
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-2	Meredeken előre adott labda; a mozgalomnak adott lendület; használatra adott szerszám; adott szó | nyomatékos ígéret, vállalt kötelezettség; fogadás (4).
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-3	Meglevő, létező, szóban forgó, valóságos; mostani, jelen(legi).
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-4	Vmi által feltételezett, meghatározott, (előre) megbeszélt, kijelölt; (egy) bizonyos; alkalmas.
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-5	Előre ismert; alapul, a többi meghatározására alkalmas.
adott	ADJ	6070ac2c19cad2110a6e7228@6070ac2c19cad2110a6e7228-6	A megfigyelő, érzékelő személy által nem befolyásolható, tőle független.
adottság	NOUN	6070ac2c19cad2110a6e7229@6070ac2c19cad2110a6e7229-0	Az, ami adva van, létezik; adott (2, 3), meglevő, meghatározott körülmény(ek), helyzet, viszonyok.
adottság	NOUN	6070ac2c19cad2110a6e7229@6070ac2c19cad2110a6e7229-1	Adott (2, 3) tény(ek), vmiről szerzett tudomás, ismeret(ek).
adottság	NOUN	6070ac2c19cad2110a6e7229@6070ac2c19cad2110a6e7229-2	Élőlényre, főként emberre vonatk.: testi-lelki, alkati, öröklött tulajdonság(ok), sajátság(ok); képesség, tehetség, hajlam, érzék.
adásvétel	NOUN	6070ac2c19cad2110a6e7239@6070ac2c19cad2110a6e7239-0	Az a jogügylet, művelet, tevékenység, amellyel az egyik fél vmit tulajdonul elad (1) vkinek, aki azt készpénzért megveszi; üzletkötés, vásár (3).
adásvétel	NOUN	6070ac2c19cad2110a6e7239@6070ac2c19cad2110a6e7239-1	Az a kereskedelmi, üzleti tevékenység, amellyel vki áruk vételét és eladását hivatásszerűen végzi.
afrikai	ADJ	6070ac2c19cad2110a6e7282@6070ac2c19cad2110a6e7282-0	Afrikához tartozó, vele kapcs., ott levő személy, dolog
afrikai	ADJ	6070ac2c19cad2110a6e7282@6070ac2c19cad2110a6e7282-1	Afrikában keletkezett szellemi jelenség.
afrikai	ADJ	6070ac2c19cad2110a6e7282@6070ac2c19cad2110a6e7282-2	Afrikából származott, arról elnevezett élőlény, dolog.
aggaszt	VERB	6070ac2c19cad2110a6e728f@6070ac2c19cad2110a6e728f-0	Vmely anyagot, testet térfogatában összezsugorít, tömöttebbé, sűrűbbé tesz; meg- v. összetöppeszt.
aggaszt	VERB	6070ac2c19cad2110a6e728f@6070ac2c19cad2110a6e728f-1	Túrót v. tejet aggaszt | túrót készít úgy, hogy a megmelegített aludttejet zacskóba kötve felakasztja és szikkasztja.
aggaszt	VERB	6070ac2c19cad2110a6e728f@6070ac2c19cad2110a6e728f-2	Gond, baj, betegség emészt, fogyaszt, tönkretesz, vénít vkit.
aggaszt	VERB	6070ac2c19cad2110a6e728f@6070ac2c19cad2110a6e728f-3	Aggodalmat, félelmet, kételyt kelt vkiben, nyugtalanságot, szorongást, gondot okoz vkinek; nyugtalanít, búsít, szomorít vkit.
aggodalom	NOUN	6070ac2c19cad2110a6e7297@6070ac2c19cad2110a6e7297-0	Vmely kellemetlen dologtól, eseménytől, bajtól való félelem, szorongás, emésztő gond vkinek a sorsa miatt; aggódás, aggály (1).
aggódik	VERB	6070ac2c19cad2110a6e729e@6070ac2c19cad2110a6e729e-0	Veszélyes helyzetben vmely általa el nem hárítható bajnak, kellemetlenségnek a bekövetkezése miatt félelmet, szorongást, aggodalmat érez.
agresszív	ADJ	6070ac2c19cad2110a6e72af@6070ac2c19cad2110a6e72af-0	Olyan személy, aki szóban, viselkedésben kihívóan támadó, kötekedő, erőszakos magatartást tanúsít.
agresszív	ADJ	6070ac2c19cad2110a6e72af@6070ac2c19cad2110a6e72af-1	Az agresszió (1) módszereit követő, használó, agresszióra törekvő állam, politikai csoport.
agresszív	ADJ	6070ac2c19cad2110a6e72af@6070ac2c19cad2110a6e72af-2	Agresszív személyre, közösségre jellemző, valló, tőle származó, vele kapcs.
agrárpolitika	NOUN	6070ac2c19cad2110a6e72b9@6070ac2c19cad2110a6e72b9-0	Vmely ország kormányzati programjában, politikájában a mezőgazdaság irányítására, fejlesztésére irányuló intézkedések alapelvei; mezőgazdasági politika.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-0	A vele kapcsolt mellékmondatban megjelölt módon; amint.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-1	Úgy van, ahogy mondod. Elmondta (úgy), ahogy történt. Csináld (úgy), ahogy mutatom. [Hogy csinálod?] Ahogy tegnap csináltam. Lesz, ahogy lesz v. ahogy lesz, úgy lesz | mindegy, hogy hogyan lesz, majd csak lesz valahogyan.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-2	Ahogy jön | válogatás nélkül.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-3	Ahogy tetszik | a szóban forgó személy tetszése szerint.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-4	Ahogy vesszük | tekinthetjük így is, úgy is; az a kérdés, hogyan nézzük.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-5	A vele kapcsolt mellékmondatban megjelölt állapotra utalva: amint (2)
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-6	A vele kapcsolt mellékmondatban megjelölt cselekvés, folyamat, állapot következményeként.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-7	Visszautalással bizonyos előzményekre, amelyekről következtetjük azt, amit a másik mondat kifejez.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-8	Amilyen mértékben, amennyire.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-9	A vele kapcsolt mellékmondatban megjelölt lehetőség szerint: amint (5).
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-10	A mondatban megnevezett értékben, összegben.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-11	Úgy, ahogy | valamennyire, csak éppen hogy.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-12	A vele kapcsolt mellékmondatban megjelölt időben, ill. közvetlenül utána; amikor, amint (7), mihelyt.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-13	A mellékmondatban megjelölt időt, cselekvést, folyamatot a főmondatban kifejezettnek kezdeteként jelölve: amikor; hogy.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-14	A mellékmondatban megjelölt idő, cselekvés, folyamat tartama alatt; miközben, mialatt, amíg.
ahogy	ADV	6070ac2c19cad2110a6e7303@6070ac2c19cad2110a6e7303-15	Észrevételt jelentő igék és kifejezések utáni alanyi és tárgyi mellékmondatok bevezetéséül: hogy, amint.
ahol	ADV	6070ac2c19cad2110a6e7304@6070ac2c19cad2110a6e7304-0	A vele kapcsolt mellékmondatban megjelölt helyen; amely helyen.
ahol	ADV	6070ac2c19cad2110a6e7304@6070ac2c19cad2110a6e7304-1	Mellérendelt mondatbeli mutató határozószó szerepéhez hasonlóan: (s) ott, ott (pedig).
ahol	ADV	6070ac2c19cad2110a6e7304@6070ac2c19cad2110a6e7304-2	A főmondatbeli utaló szóval kifejezett v. csak hozzáértett összességre utalva, gyak. csak szóval nyomósítva: amilyen sok helyen; akárhol.
ahol	ADV	6070ac2c19cad2110a6e7304@6070ac2c19cad2110a6e7304-3	Amely időben, amikor.
ahol	ADV	6070ac2c19cad2110a6e7304@6070ac2c19cad2110a6e7304-4	Ott, azon a helyen; íme, ott.
ahonnan	ADV	6070ac2c19cad2110a6e7305@6070ac2c19cad2110a6e7305-0	A vele kapcsolt mellékmondatban megjelölt helyről v. irányból; amely helyről, irányból.
ahova	ADV	6070ac2c19cad2110a6e7307@6070ac2c19cad2110a6e7307-0	A vele kapcsolt mellékmondatban megjelölt helyre v. irányban; amely helyre, amely irányban.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-0	Épületnek, kerítésnek, bútornak, járműnek v. egyéb nagyobb tárgynak vmely nyílására alkalmazott, rendsz. fából v. fémből készült rész v. szerkezet, amely pántok körül forgatva nyitható, csukható, és rendsz. zárható is; ill. maga a nyílás, amelyet ez a rész v. szerkezet elzár.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-1	ajtót tár vkinek, vminek | lehetővé teszi, hogy vki, vmi érvényesülhessen, hatni tudjon
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-2	Nyitott ajtó | szíves, barátságos fogadtatás v. vmely kérés, kívánalom készséges teljesítése
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-3	zárt ajtó | rideg elutasítás v. vmely kérés, kívánalom elutasítása, ill. elzárkózás vmi elől.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-4	Nyitott v. zárt ajtókra talál; nyitott ajtót v. ajtókat dönget; zárt ajtók mögött | a nyilvánosság kizárásával.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-5	Állandósult szókapcsolatokban.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-6	kibúvó ajtó | (rejtett) lehetőség, hogy vki vmely kötelezettség alól v. vmely kellemetlen helyzetből megmeneküljön, visszavonuljon; kibúvó.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-7	nincs zárt ajtó előtte | mindenüvé behatol, bejut, mindenhova be tud férkőzni
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-8	(olyan kövér, hogy) alig fér be ( v. be sem fér) az ajtón | nagyon kövér
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-9	orrára | átvitt értelemben is lehetetlenné teszi, hogy vki boldoguljon, hogy vki elérje a célját
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-10	ajtót mutat vkinek | kiutasítja, kidobja (3), elutasítja
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-11	nem nyit rá ajtót v. ajtót sem nyit rá | nem látogatja meg, nem keresi föl
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-12	nyitva hagy magának egy ajtót | úgy intézi, rendezi a dolgot, hogy szükség esetén vmely ürüggyel visszavonulhasson, kimenekülhessen a bajból
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-13	Nyílás, rendsz. olyan, amelyen át közlekedni lehet.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-14	Vminek a képzelt nyílása, bejárata.
ajtó	NOUN	6070ac2c19cad2110a6e731d@6070ac2c19cad2110a6e731d-15	Vmely közösségbe v. szűkebb körbe való bejutás lehetősége.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-0	Vmely dolgot használatra, igénybevételre, alkalmazásra javasol.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-1	Személyt bizonyos munka elvégzésére, vmilyen szerep betöltésére javasol.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-2	Búcsúzáskor haszn., köszönést kifejező állandósult szókapcsolatokban.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-3	Vkit, vmit vkinek jóindulatába, pártfogásába v. oltalmába stb. ajánl | arra kér vkit, hogy jóakarattal pártfogolja, támogassa.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-4	Vkinek figyelmébe ajánl vkit, vmit | felhívja rá a figyelmét, vminek jóakaratú megvizsgálására, megismerésére, ill. vkinek pártfogolására, támogatására kér vkit.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-5	Ajánlom magam(at) v. magamat ajánlom | egymással hivatalos, távoli v. főleg üzleti kapcsolatban levő városi emberek (kül. férfiak) között búcsúzáskor haszn. köszöntés
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-6	Istennek ajánlom | búcsúzáskor haszn. köszönési formaként.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-7	Istennek ajánl vkit | az előbbi v. ahhoz hasonló köszöntéssel búcsúzik vkitől.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-8	Fenyegetésképpen.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-9	Ajánlja, hogy … | vminek a megtevését, figyelembevételét javasolja, tanácsolja.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-10	Ajánlom (neki, neked, nektek) stb. | szigorúan figyelmeztetem rá, el is várom tőle
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-11	Kölcsönös, közös cselekvést előnyösnek feltüntetve elfogadásra javasol; javaslatot tesz a véghezvitelére, megkötésére; kínál.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-12	Segítséget, szolgálatot elfogadásra javasol, felkínál.
ajánl	VERB	6070ac2c19cad2110a6e733a@6070ac2c19cad2110a6e733a-13	Segítséget v. kényelmet jelentő dolgot igénybevételre felajánl.
